Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,8,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,2,-,-, 
20180817,TX     ,201809     ,154505,10633,4,-,-, 
20180817,TX     ,201809     ,154506,10633,20,-,-, 
20180817,TX     ,201809     ,154506,10633,2,-,-, 
20180817,TX     ,201809     ,154506,10633,20,-,-, 
20180817,TX     ,201809     ,154508,10632,8,-,-, 
20180817,TX     ,201809     ,154508,10633,2,-,-, 
20180817,TX     ,201809     ,154508,10633,2,-,-, 
20180817,TX     ,201809     ,154508,10632,2,-,-, 
20180817,TX     ,201809     ,154508,10632,2,-,-, 
20180817,TX     ,201809     ,154508,10632,2,-,-, 
20180817,TX     ,201809     ,154508,10632,2,-,-, 
20180817,TX     ,201809     ,154509,10632,2,-,-, 
20180817,TX     ,201809     ,154509,10632,2,-,-, 
20180817,TX     ,201809     ,154509,10632,2,-,-, 
20180817,TX     ,201809     ,154512,10632,2,-,-, 
20180817,TX     ,201809     ,154512,10632,2,-,-, 
20180817,TX     ,201809     ,154517,10632,6,-,-, 
20180817,TX     ,201809     ,154517,10632,4,-,-, 
20180817,TX     ,201809     ,154519,10632,4,-,-, 
20180817,TX     ,201809     ,154520,10632,2,-,-, 
20180817,TX     ,201809     ,154521,10632,8,-,-, 
20180817,TX     ,201809     ,154521,10632,2,-,-, 
20180817,TX     ,201809     ,154521,10632,8,-,-, 
20180817,TX     ,201809     ,154522,10632,2,-,-, 
20180817,TX     ,201809     ,154522,10632,2,-,-, 
20180817,TX     ,201809     ,154522,10632,2,-,-, 
20180817,TX     ,201809     ,154523,10632,2,-,-, 
20180817,TX     ,201809     ,154523,10632,2,-,-, 
20180817,TX     ,201809     ,154523,10632,2,-,-, 
20180817,TX     ,201809     ,154523,10632,2,-,-, 
20180817,TX     ,201809     ,154524,10632,2,-,-, 
20180817,TX     ,201809     ,154524,10632,2,-,-, 
20180817,TX     ,201809     ,154524,10632,2,-,-, 
20180817,TX     ,201809     ,154525,10632,2,-,-, 
20180817,TX     ,201809     ,154527,10632,6,-,-, 
20180817,TX     ,201809     ,154528,10632,2,-,-, 
20180817,TX     ,201809     ,154533,10632,2,-,-, 
20180817,TX     ,201809     ,154533,10633,4,-,-, 
20180817,TX     ,201809     ,154535,10633,2,-,-, 
20180817,TX     ,201809     ,154538,10632,2,-,-, 
20180817,TX     ,201809     ,154538,10632,2,-,-, 
20180817,TX     ,201809     ,154540,10632,4,-,-, 
20180817,TX     ,201809     ,154540,10632,2,-,-, 
20180817,TX     ,201809     ,154540,10632,2,-,-, 
20180817,TX     ,201809     ,154540,10632,2,-,-, 
20180817,TX     ,201809     ,154543,10633,6,-,-, 
20180817,TX     ,201809     ,154545,10633,26,-,-, 
20180817,TX     ,201809     ,154549,10633,2,-,-, 
20180817,TX     ,201809     ,154553,10633,2,-,-, 
20180817,TX     ,201809     ,154553,10633,8,-,-, 
20180817,TX     ,201809     ,154553,10633,6,-,-, 
20180817,TX     ,201809     ,154556,10633,6,-,-, 
20180817,TX     ,201809     ,154556,10633,8,-,-, 
20180817,TX     ,201809     ,154558,10634,24,-,-, 
20180817,TX     ,201809     ,154559,10634,2,-,-, 
20180817,TX     ,201809     ,154601,10635,2,-,-, 
20180817,TX     ,201809     ,154602,10635,8,-,-, 
20180817,TX     ,201809     ,154605,10635,6,-,-, 
20180817,TX     ,201809     ,154605,10635,16,-,-, 
20180817,TX     ,201809     ,154605,10635,4,-,-, 
20180817,TX     ,201809     ,154605,10635,6,-,-, 
20180817,TX     ,201809     ,154607,10636,50,-,-, 
20180817,TX     ,201809     ,154610,10636,8,-,-, 
20180817,TX     ,201809     ,154610,10636,10,-,-, 
20180817,TX     ,201809     ,154610,10636,12,-,-, 
20180817,TX     ,201809     ,154610,10636,2,-,-, 
20180817,TX     ,201809     ,154610,10636,4,-,-, 
20180817,TX     ,201809     ,154610,10636,12,-,-, 
20180817,TX     ,201809     ,154611,10637,32,-,-, 
20180817,TX     ,201809     ,154611,10637,20,-,-, 
20180817,TX     ,201809     ,154611,10637,2,-,-, 
20180817,TX     ,201809     ,154614,10638,2,-,-, 
20180817,TX     ,201809     ,154615,10638,20,-,-, 
20180817,TX     ,201809     ,154617,10638,6,-,-, 
20180817,TX     ,201809     ,154618,10638,6,-,-, 
20180817,TX     ,201809     ,154618,10638,12,-,-, 
20180817,TX     ,201809     ,154618,10638,12,-,-, 
20180817,TX     ,201809     ,154618,10638,2,-,-, 
20180817,TX     ,201809     ,154618,10638,2,-,-, 
20180817,TX     ,201809     ,154620,10638,2,-,-, 
20180817,TX     ,201809     ,154620,10638,2,-,-, 
20180817,TX     ,201809     ,154621,10638,8,-,-, 
20180817,TX     ,201809     ,154623,10638,4,-,-, 
20180817,TX     ,201809     ,154623,10638,2,-,-, 
20180817,TX     ,201809     ,154624,10638,2,-,-, 
20180817,TX     ,201809     ,154624,10638,18,-,-, 
20180817,TX     ,201809     ,154624,10638,2,-,-, 
20180817,TX     ,201809     ,154624,10638,2,-,-, 
20180817,TX     ,201809     ,154624,10638,2,-,-, 
20180817,TX     ,201809     ,154624,10639,20,-,-, 
20180817,TX     ,201809     ,154625,10639,20,-,-, 
20180817,TX     ,201809     ,154626,10639,16,-,-, 
20180817,TX     ,201809     ,154626,10639,2,-,-, 
20180817,TX     ,201809     ,154627,10639,2,-,-, 
20180817,TX     ,201809     ,154631,10640,24,-,-, 
20180817,TX     ,201809     ,154631,10640,10,-,-, 
20180817,TX     ,201809     ,154631,10640,4,-,-, 
20180817,TX     ,201809     ,154632,10640,2,-,-, 
20180817,TX     ,201809     ,154632,10640,2,-,-, 
20180817,TX     ,201809     ,154634,10640,2,-,-, 
20180817,TX     ,201809     ,154635,10639,4,-,-, 
20180817,TX     ,201809     ,154635,10640,2,-,-, 
20180817,TX     ,201809     ,154637,10639,16,-,-, 
20180817,TX     ,201809     ,154637,10639,2,-,-, 
20180817,TX     ,201809     ,154637,10639,8,-,-, 
20180817,TX     ,201809     ,154637,10639,2,-,-, 
20180817,TX     ,201809     ,154637,10639,2,-,-, 
20180817,TX     ,201809     ,154637,10639,2,-,-, 
20180817,TX     ,201809     ,154639,10638,6,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,2,-,-, 
20180817,TX     ,201809     ,154639,10638,4,-,-, 
20180817,TX     ,201809     ,154639,10637,6,-,-, 
20180817,TX     ,201809     ,154642,10637,4,-,-, 
20180817,TX     ,201809     ,154644,10638,2,-,-, 
20180817,TX     ,201809     ,154646,10637,6,-,-, 
20180817,TX     ,201809     ,154649,10638,2,-,-, 
20180817,TX     ,201809     ,154658,10638,2,-,-, 
20180817,TX     ,201809     ,154703,10638,12,-,-, 
20180817,TX     ,201809     ,154707,10638,4,-,-, 
20180817,TX     ,201809     ,154709,10638,4,-,-, 
20180817,TX     ,201809     ,154709,10638,18,-,-, 
20180817,TX     ,201809     ,154709,10638,2,-,-, 
20180817,TX     ,201809     ,154710,10638,2,-,-, 
20180817,TX     ,201809     ,154710,10638,14,-,-, 
20180817,TX     ,201809     ,154712,10639,2,-,-, 
20180817,TX     ,201809     ,154715,10639,40,-,-, 
20180817,TX     ,201809     ,154715,10638,2,-,-, 
20180817,TX     ,201809     ,154724,10639,2,-,-, 
20180817,TX     ,201809     ,154724,10639,2,-,-, 
20180817,TX     ,201809     ,154726,10638,2,-,-, 
20180817,TX     ,201809     ,154735,10638,2,-,-, 
20180817,TX     ,201809     ,154738,10638,2,-,-, 
20180817,TX     ,201809     ,154738,10638,2,-,-, 
20180817,TX     ,201809     ,154738,10638,2,-,-, 
20180817,TX     ,201809     ,154738,10638,2,-,-, 
20180817,TX     ,201809     ,154738,10638,2,-,-, 
20180817,TX     ,201809     ,154739,10638,4,-,-, 
20180817,TX     ,201809     ,154752,10638,2,-,-, 
20180817,TX     ,201809     ,154755,10637,2,-,-, 
20180817,TX     ,201809     ,154810,10637,2,-,-, 
20180817,TX     ,201809     ,154811,10637,2,-,-, 
20180817,TX     ,201809     ,154823,10637,2,-,-, 
20180817,TX     ,201809     ,154823,10637,2,-,-, 
20180817,TX     ,201809     ,154823,10637,2,-,-, 
20180817,TX     ,201809     ,154823,10638,2,-,-, 
20180817,TX     ,201809     ,154826,10637,2,-,-, 
20180817,TX     ,201809     ,154826,10638,4,-,-, 
20180817,TX     ,201809     ,154827,10637,2,-,-, 
20180817,TX     ,201809     ,154829,10638,2,-,-, 
20180817,TX     ,201809     ,154842,10638,2,-,-, 
20180817,TX     ,201809     ,154844,10638,2,-,-, 
20180817,TX     ,201809     ,154845,10637,2,-,-, 
20180817,TX     ,201809     ,154847,10638,2,-,-, 
20180817,TX     ,201809     ,154847,10638,2,-,-, 
20180817,TX     ,201809     ,154856,10638,2,-,-, 
20180817,TX     ,201809     ,154902,10638,10,-,-, 
20180817,TX     ,201809     ,154902,10638,4,-,-, 
20180817,TX     ,201809     ,154907,10638,2,-,-, 
20180817,TX     ,201809     ,154913,10639,2,-,-, 
20180817,TX     ,201809     ,154915,10638,2,-,-, 
20180817,TX     ,201809     ,154915,10638,2,-,-, 
20180817,TX     ,201809     ,154923,10638,2,-,-, 
20180817,TX     ,201809     ,154923,10638,2,-,-, 
20180817,TX     ,201809     ,154924,10638,2,-,-, 
20180817,TX     ,201809     ,154924,10639,2,-,-, 
20180817,TX     ,201809     ,154926,10638,2,-,-, 
20180817,TX     ,201809     ,154926,10639,2,-,-, 
20180817,TX     ,201809     ,154934,10639,2,-,-, 
20180817,TX     ,201809     ,154943,10639,2,-,-, 
20180817,TX     ,201809     ,154943,10639,2,-,-, 
20180817,TX     ,201809     ,154951,10639,2,-,-, 
20180817,TX     ,201809     ,154955,10639,2,-,-, 
20180817,TX     ,201809     ,155004,10639,2,-,-, 
20180817,TX     ,201809     ,155006,10639,2,-,-, 
20180817,TX     ,201809     ,155006,10639,2,-,-, 
20180817,TX     ,201809     ,155006,10639,2,-,-, 
20180817,TX     ,201809     ,155006,10639,4,-,-, 
20180817,TX     ,201809     ,155006,10639,4,-,-, 
20180817,TX     ,201809     ,155006,10639,4,-,-, 
20180817,TX     ,201809     ,155006,10639,22,-,-, 
20180817,TX     ,201809     ,155008,10640,2,-,-, 
20180817,TX     ,201809     ,155009,10639,2,-,-, 
20180817,TX     ,201809     ,155015,10639,2,-,-, 
20180817,TX     ,201809     ,155023,10640,2,-,-, 
20180817,TX     ,201809     ,155024,10640,2,-,-, 
20180817,TX     ,201809     ,155027,10640,2,-,-, 
20180817,TX     ,201809     ,155027,10640,2,-,-, 
20180817,TX     ,201809     ,155028,10640,2,-,-, 
20180817,TX     ,201809     ,155029,10640,2,-,-, 
20180817,TX     ,201809     ,155033,10640,2,-,-, 
20180817,TX     ,201809     ,155036,10640,4,-,-, 
20180817,TX     ,201809     ,155037,10640,2,-,-, 
20180817,TX     ,201809     ,155041,10640,2,-,-, 
20180817,TX     ,201809     ,155043,10640,2,-,-, 
20180817,TX     ,201809     ,155044,10640,2,-,-, 
20180817,TX     ,201809     ,155045,10640,2,-,-, 
20180817,TX     ,201809     ,155046,10640,2,-,-, 
20180817,TX     ,201809     ,155047,10639,2,-,-, 
20180817,TX     ,201809     ,155047,10639,2,-,-, 
20180817,TX     ,201809     ,155050,10640,2,-,-, 
20180817,TX     ,201809     ,155058,10639,2,-,-, 
20180817,TX     ,201809     ,155059,10640,4,-,-, 
20180817,TX     ,201809     ,155101,10640,2,-,-, 
20180817,TX     ,201809     ,155108,10640,2,-,-, 
20180817,TX     ,201809     ,155112,10640,6,-,-, 
20180817,TX     ,201809     ,155117,10640,2,-,-, 
20180817,TX     ,201809     ,155118,10639,2,-,-, 
20180817,TX     ,201809     ,155120,10640,2,-,-, 
20180817,TX     ,201809     ,155122,10640,2,-,-, 
20180817,TX     ,201809     ,155123,10640,2,-,-, 
20180817,TX     ,201809     ,155125,10640,4,-,-, 
20180817,TX     ,201809     ,155128,10640,2,-,-, 
20180817,TX     ,201809     ,155132,10639,2,-,-, 
20180817,TX     ,201809     ,155134,10640,2,-,-, 
20180817,TX     ,201809     ,155134,10640,2,-,-, 
20180817,TX     ,201809     ,155134,10640,2,-,-, 
20180817,TX     ,201809     ,155141,10639,2,-,-, 
20180817,TX     ,201809     ,155144,10639,2,-,-, 
20180817,TX     ,201809     ,155144,10639,10,-,-, 
20180817,TX     ,201809     ,155144,10639,2,-,-, 
20180817,TX     ,201809     ,155144,10639,2,-,-, 
20180817,TX     ,201809     ,155144,10639,2,-,-, 
20180817,TX     ,201809     ,155144,10639,2,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155154,10638,6,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155154,10638,4,-,-, 
20180817,TX     ,201809     ,155154,10638,2,-,-, 
20180817,TX     ,201809     ,155155,10638,2,-,-, 
20180817,TX     ,201809     ,155157,10637,2,-,-, 
20180817,TX     ,201809     ,155200,10638,4,-,-, 
20180817,TX     ,201809     ,155205,10638,6,-,-, 
20180817,TX     ,201809     ,155205,10638,4,-,-, 
20180817,TX     ,201809     ,155206,10639,2,-,-, 
20180817,TX     ,201809     ,155207,10639,6,-,-, 
20180817,TX     ,201809     ,155207,10638,6,-,-, 
20180817,TX     ,201809     ,155207,10638,2,-,-, 
20180817,TX     ,201809     ,155207,10638,4,-,-, 
20180817,TX     ,201809     ,155207,10638,2,-,-, 
20180817,TX     ,201809     ,155207,10638,2,-,-, 
20180817,TX     ,201809     ,155207,10638,10,-,-, 
20180817,TX     ,201809     ,155207,10638,4,-,-, 
20180817,TX     ,201809     ,155207,10638,2,-,-, 
20180817,TX     ,201809     ,155207,10638,2,-,-, 
20180817,TX     ,201809     ,155207,10638,2,-,-, 
20180817,TX     ,201809     ,155220,10639,6,-,-, 
20180817,TX     ,201809     ,155220,10639,8,-,-, 
20180817,TX     ,201809     ,155220,10639,2,-,-, 
20180817,TX     ,201809     ,155220,10639,2,-,-, 
20180817,TX     ,201809     ,155221,10639,2,-,-, 
20180817,TX     ,201809     ,155221,10639,2,-,-, 
20180817,TX     ,201809     ,155221,10640,2,-,-, 
20180817,TX     ,201809     ,155221,10640,2,-,-, 
20180817,TX     ,201809     ,155222,10640,2,-,-, 
20180817,TX     ,201809     ,155239,10639,2,-,-, 
20180817,TX     ,201809     ,155241,10639,4,-,-, 
20180817,TX     ,201809     ,155241,10640,4,-,-, 
